00:00,10,21.39,44.56,20.79,43.86333333,20.2,45.66333333,20.63333333,46.79,19.2,50.53,5.59,88.63333333,17.7,43.76,19.39,51.16333333,16.89,45.7,5.3,736.9,92,6,22,4.1
00:10,20,21.29,44.82666667,20.7,44,20.2,45.59,20.56666667,46.93333333,19.2,50.5,5.53,89.02666667,17.7,43.93333333,19.46333333,51.5,16.89,45.79,5.27,737,92,6,25,4.07
00:20,20,21.29,44.96666667,20.63333333,44,20.16666667,45.5,20.5,47.13333333,19.2,50.43333333,5.53,89.4,17.76,44.33333333,19.39,51.56,16.89,45.86333333,5.23,737.1,92,6,28,4.03
00:30,20,21.26,45.09,20.6,44.03,20.1,45.5,20.5,47.23,19.16666667,50.36333333,5.53,89.19333333,17.79,44.96333333,19.39,51.86,16.89,45.9,5.2,737.2,92,6,31,4
00:40,10,21.2,45.09,20.6,44.09,20.1,45.5,20.42666667,47.23,19.1,50.29,5.4,89.4,17.79,45.22333333,19.39,52,16.89,45.96666667,5.17,737.3,92,6,34,3.97
00:50,20,21.16666667,45.23,20.5,44.12666667,20.1,45.5,20.46,47.36,19.06666667,50.26,5.2,88.99,17.79,45.32666667,19.35666667,52.09,16.89,46.03,5.13,737.4,92,6,37,3.93
01:00,20,21.075,45.3725,20.5,44.2,20.1,45.53,20.79333333,47.56,19,50.12666667,4.866666667,89.06333333,17.79,45.425,19.29,52.16333333,16.89,46.09,5.1,737.5,92,6,40,3.9
01:10,20,21,45.4,20.39,44.2,20.1,45.59,21.26333333,47.46666667,19,50.09,4.933333333,91.16,17.79,45.56,19.29,52.5,16.89,46.2,5.12,737.6333333,92,5.833333333,40,3.92
01:20,10,21,45.59,20.39,44.26,20.1,45.59,21.59666667,47.4,19,50.03,5,91.43333333,17.79,45.73,19.23,52.9,16.89,46.2,5.13,737.7666667,92,5.666666667,40,3.93
01:30,0,20.92666667,45.59,20.29,44.29,20.16666667,45.53,21.89,46.96666667,19,50.03,4.866666667,91.26,17.79,45.86333333,19.29,53.5,16.89,46.29,5.15,737.9,92,5.5,40,3.95
01:40,0,20.89,45.66666667,20.23,44.29,20.13333333,45.5,21.82333333,46.22666667,18.92666667,50.09,4.726666667,91.59333333,17.79,45.82666667,19.29,53.96,16.89,46.43333333,5.17,738.0333333,92,5.333333333,40,3.97
01:50,0,20.89,46.06,20.2,44.4,20.2,45.5,21.66666667,46.06,18.89,50.09,4.466666667,91.76,17.79,45.96666667,19.29,54.46333333,16.89,46.63333333,5.18,738.1666667,92,5.166666667,40,3.98
02:00,0,20.79,46.2,20.2,44.46666667,20.16666667,45.5,21.53333333,45.93333333,18.89,50.1725,4.333333333,91.76,17.79,46,19.2225,54.7225,16.89,46.82666667,5.2,738.3,92,5,40,4
02:10,0,20.79,46.2,20.1,44.53,20.125,45.425,21.35666667,45.9,18.89,50.2,4.156666667,91.83333333,17.79,46,19.2,54.96666667,16.96333333,46.96666667,5.13,738.4,92,4.833333333,40,3.93
02:20,0,20.7,46.26,20.1,44.59,20.13333333,45.4,21.23,45.9,18.79,50.09,4.156666667,92.56666667,17.89,46,19.2,54.96666667,17,47.23,5.07,738.5,92,4.666666667,40,3.87
02:30,0,20.7,46.2,20,44.43333333,20.2,45.5,21.06666667,45.9,18.79,50.09,4.333333333,93.53,17.89,46.06,19.2,54.9,17,47.36333333,5,738.6,92,4.5,40,3.8
02:40,0,20.6,46.2,20,44.5,20.2,45.5,20.92666667,45.9,18.79,50.09,4.333333333,93.32333333,17.89,46.09,19.2,54.86333333,17,47.53,4.93,738.7,92,4.333333333,40,3.73
02:50,0,20.6,46.12666667,20,44.5,20.2,45.4,20.745,45.9,18.73,50.09,4.19,93.12666667,17.82333333,45.96333333,19.13333333,54.79,17,47.66333333,4.87,738.8,92,4.166666667,40,3.67
03:00,0,20.56666667,46.06666667,19.89,44.59,20.2,45.4,20.66666667,46,18.7,50.09,4.063333333,92.86666667,17.85666667,45.96666667,19.2,54.9,17,47.82666667,4.8,738.9,92,4,40,3.6
03:10,0,20.5,46.2,19.82333333,44.53,20.29,45.46666667,20.53333333,46,18.7,50.09,3.863333333,92.96666667,17.85666667,45.96666667,19.2,54.96666667,17,47.9,4.82,739.0166667,92.16666667,4.333333333,40,3.63
03:20,0,20.5,46.29,19.79,44.53,20.29,45.4,20.39,46.03,18.7,50.09,3.79,93.09333333,17.89,46.2,19.2,55.09,17,48.03,4.83,739.1333333,92.33333333,4.666666667,40,3.67
03:30,0,20.42666667,46.23,19.79,44.53,20.2,45.4,20.39,46.16333333,18.63333333,50.03,3.895,94.045,17.89,46.2,19.2,55.03,17,48.09,4.85,739.25,92.5,5,40,3.7
03:40,0,20.39,46.29,19.76,44.59,20.2,45.4,20.29,46.2,18.6,50,4.19,94.65666667,17.89,46.2,19.2,54.86333333,17.06666667,48.29,4.87,739.3666667,92.66666667,5.333333333,40,3.73
03:50,0,20.39,46.36333333,19.7,44.59,20.2,45.5,20.23,46.26,18.6,50,4.263333333,94.79666667,17.89,46.12666667,19.2,54.73,17.06666667,48.36333333,4.88,739.4833333,92.83333333,5.666666667,40,3.77
04:00,0,20.29,46.5,19.7,44.7,20.26,45.5,20.1,46.29,18.6,50,4.463333333,95.03,17.89,46.09,19.1,54.56,17.03333333,48.46333333,4.9,739.6,93,6,40,3.8
04:10,0,20.29,46.545,19.63333333,44.62666667,20.29,45.5,20.03333333,46.29,18.53333333,50,4.59,95.03,17.89,45.92,19.1,54.5,17.03333333,48.59,4.92,739.65,92.66666667,5.833333333,40,3.77
04:20,0,20.23,46.5,19.6,44.59,20.29,45.5,20,46.4,18.5,50,4.726666667,94.86666667,17.89,45.73,19.1,54.5,17.03333333,48.76666667,4.93,739.7,92.33333333,5.666666667,40,3.73
04:30,0,20.2,46.43333333,19.6,44.59,20.29,45.5,19.92666667,46.46666667,18.5,50,4.8,94.72666667,17.89,45.7,19.1,54.5,17.03333333,48.9,4.95,739.75,92,5.5,40,3.7
04:40,0,20.2,46.56,19.56666667,44.7,20.29,45.56,19.85666667,46.46666667,18.5,50,4.8,94.49333333,17.89,45.7,19.1,54.4,17.1,49.045,4.97,739.8,91.66666667,5.333333333,40,3.67
04:50,0,20.16666667,46.36333333,19.5,44.7,20.29,45.59,19.79,46.46666667,18.5,50,4.8,94.22666667,17.89,45.59,19.1,54.4,17.1,49.2,4.98,739.85,91.33333333,5.166666667,40,3.63
05:00,0,20.1,46.36333333,19.5,44.79,20.29,45.59,19.76,46.59,18.5,50,4.8,94.12666667,17.89,45.66333333,19.1,54.29,17.1,49.26,5,739.9,91,5,40,3.6
05:10,0,20.1,46.5,19.42666667,44.73,20.29,45.59,19.7,46.66333333,18.4725,49.975,4.8,94,17.89,45.59,19.1,54.23,17.1,49.29,4.98,739.9666667,91.66666667,4.833333333,40,3.68
05:20,0,20.03333333,46.36,19.39,44.73,20.29,45.59,19.66666667,46.66333333,18.39,49.9,4.763333333,93.56333333,17.89,45.59,19.05,54.045,17.1,49.36333333,4.97,740.0333333,92.33333333,4.666666667,40,3.77
05:30,0,20,46.29,19.39,44.79,20.35666667,45.59,19.6,46.59,18.39,49.9,4.763333333,94.02333333,17.89,45.62666667,19,54,17.1,49.43333333,4.95,740.1,93,4.5,40,3.85
05:40,0,20,46.29,19.39,44.79,20.39,45.59,19.6,46.62666667,18.39,49.9,4.833333333,94.72666667,17.89,45.62666667,19.06666667,54,17.1,49.56,4.93,740.1666667,93.66666667,4.333333333,40,3.93
05:50,0,20,46.23,19.39,44.79,20.32333333,45.59,19.6,46.7,18.39,49.9,4.833333333,95,17.89,45.59,19.1,53.9,17.1,49.62666667,4.92,740.2333333,94.33333333,4.166666667,40,4.02
06:00,0,19.92666667,46.23,19.29,44.9,20.32333333,45.59,19.5,46.7,18.39,49.9,4.9,95.53,17.89,45.72333333,19.03333333,53.82666667,17.1,49.7,4.9,740.3,95,4,40,4.1
06:10,10,19.89,46.23,19.29,44.925,20.32333333,45.59,19.5,46.7,18.35666667,49.93333333,4.9975,95.82,17.89,45.9,19,53.79,17.1,49.82666667,4.93,740.4333333,94.66666667,4.166666667,38.16666667,4.1
06:20,0,19.89,46.43,19.29,45,20.29,45.59,19.42666667,46.7,18.29,50,5.09,96.03,17.89,45.96666667,19,53.79,17.1,49.96666667,4.97,740.5666667,94.33333333,4.333333333,36.33333333,4.1
06:30,0,19.89,46.62666667,19.29,45.12666667,20.29,45.59,19.39,46.7,18.29,50.12666667,5,95.9,17.89,45.9,19,53.76,17.13333333,50,5,740.7,94,4.5,34.5,4.1
06:40,10,19.89,46.7,19.218,45.2,20.29,45.5,19.39,46.7,18.29,50.2,5,95.96666667,17.89,45.82666667,19,53.7,17.2,50,5.03,740.8333333,93.66666667,4.666666667,32.66666667,4.1
06:50,0,19.89,46.86333333,19.2,45.245,20.29,45.43333333,19.29,46.79,18.29,50.23,4.966666667,95.93333333,17.89,45.7225,19,53.875,17.2,50,5.07,740.9666667,93.33333333,4.833333333,30.83333333,4.1
07:00,10,19.82333333,46.86333333,19.2,45.36333333,20.2,45.29,19.29,46.79,18.29,50.29,4.9,95.93333333,17.89,45.79,19,54,17.2,50,5.1,741.1,93,5,29,4.1
07:10,10,19.85666667,46.93,19.2,45.4,20.2,45.29,19.29,46.79,18.29,50.42666667,4.933333333,96.09,17.89,45.86333333,19,54.06,17.2,50.09,5.1,741.2166667,92.66666667,5,30.83333333,4.05
07:20,20,19.79,46.79,19.2,45.32666667,20.16666667,45.29,19.29,46.59666667,18.23,50.83333333,4.933333333,96.09,17.89,45.52,18.92666667,53.8,17.2,49.96333333,5.1,741.3333333,92.33333333,5,32.66666667,4
07:30,20,19.79,46.895,19.175,45.195,20.1,45.29,19.26,46.29666667,18.2,51.26666667,5,96.09,17.89,45.14,18.9725,53.15,17.2,49.72333333,5.1,741.45,92,5,34.5,3.95
07:40,20,19.79,47.42666667,19.1,45.03,20.1,45.29,19.2,46.09,18.2,51.52666667,5,96.09,17.85666667,44.83333333,18.89,52.8,17.2,49.46333333,5.1,741.5666667,91.66666667,5,36.33333333,3.9
07:50,30,19.79,48.36666667,19.1,45,20.1,45.29,19.16666667,45.96666667,18.1,51.82666667,5,96.09,17.79,44.56666667,18.85666667,52.36333333,17.15,48.995,5.1,741.6833333,91.33333333,5,38.16666667,3.85
08:00,20,19.79,48.66666667,19.1,45,20.2,45.29,19.16666667,45.9,18.1,51.96666667,5.06,96.15666667,17.79,44.32666667,18.79,51.96333333,17.1,48.63333333,5.1,741.8,91,5,40,3.8
08:10,30,19.79,48.53333333,19.06666667,45.06,20.13333333,45.29,19.2,45.76,18.1,52.12666667,5.09,96.02666667,17.85666667,44.66,18.79,51.63333333,17.1,48.36,5.05,741.8833333,91,5,40,3.73
08:20,10,19.89,50,19.02222222,45.04444444,20.15,45.245,19.2,45.62666667,18.03333333,52.2,5.09,95.76,18,45.06333333,18.79,51.395,17.1,48.02666667,5,741.9666667,91,5,40,3.67
08:30,0,19.89,48.73333333,19.1,45.2,20.1,45.2,19.1,45.52666667,18.05,52.4,5,95.45666667,18,44.45666667,18.7,51.045,17.1,47.76666667,4.95,742.05,91,5,40,3.6
08:40,0,19.89,48.02666667,19.03333333,45.12666667,20.1,45.2,19.1,45.4,18,52.5,4.793333333,94.79,17.89,43.96,18.7,50.76,17.1,47.46666667,4.9,742.1333333,91,5,40,3.53
08:50,0,19.89,47.63333333,19,45.09,20.1,45.2,19.1,45.36333333,18,52.56,4.466666667,94.19333333,17.89,43.56666667,18.7,50.645,17.03333333,47.26666667,4.85,742.2166667,91,5,40,3.47
09:00,0,19.85666667,47.06333333,19,45.03,20.1,45.2,19.1,45.23,18,52.79,4.2975,94.45,17.85666667,43.1,18.7,50.42,17,46.93,4.8,742.3,91,5,40,3.4
09:10,0,19.79,46.65666667,19,44.96666667,20.1,45.16333333,19.1,45.09,17.92666667,52.79,4.063333333,94.19333333,17.79,42.76666667,18.63333333,50.15666667,17.06666667,46.79,4.88,742.3833333,91,5,38.16666667,3.48
09:20,0,19.79,46.33333333,19,44.82666667,20.1,45.09,19.1,44.96666667,17.89,52.76,4.03,94.66666667,17.79,42.43,18.66666667,50.02666667,17.03333333,46.59,4.97,742.4666667,91,5,36.33333333,3.57
09:30,0,19.79,46.06666667,19,44.645,20.1,45.16333333,19.03333333,44.76666667,17.89,52.03333333,4.09,95,17.79,42.23,18.6,49.82666667,17.03333333,46.39,5.05,742.55,91,5,34.5,3.65
09:40,0,19.76,45.86333333,18.96333333,44.56,20.03333333,44.96333333,19,44.66333333,18,50.9,4.123333333,95.39666667,17.7,41.96666667,18.6,49.66333333,17,46.16333333,5.13,742.6333333,91,5,32.66666667,3.73
09:50,0,19.7,45.79,18.96333333,44.43333333,20,44.9,19.06666667,44.59,18,50.42666667,4.263333333,95.79666667,17.7,41.82666667,18.6,49.59,17,46.03,5.22,742.7166667,91,5,30.83333333,3.82
10:00,0,19.7,45.66333333,18.89,44.29,20,44.9,19.1,44.69333333,18,49.93,4.463333333,96.26,17.7,41.66333333,18.6,49.46666667,17,45.86333333,5.3,742.8,91,5,29,3.9
10:10,0,19.7,45.59,18.89,44.23,19.89,44.9,19.16666667,45.02666667,18,49.65666667,4.73,96.46666667,17.7,41.59,18.53333333,49.4,17,45.73,5.48,742.8833333,90.16666667,5,30.83333333,3.95
10:20,0,19.73,47.79333333,18.92666667,44.23,19.89,44.9,19.36,45.36,18,49.5,5.03,96.56,17.7,41.5,18.5,49.26,17,45.66333333,5.67,742.9666667,89.33333333,5,32.66666667,4
10:30,10,19.79,48.79333333,19,44.36333333,19.89,44.86333333,19.69333333,45.56,18,49.56,5.156666667,96.5,17.7,41.4,18.5,49.2,17,45.46333333,5.85,743.05,88.5,5,34.5,4.05
10:40,0,19.89,47.94,19.03333333,44.56666667,19.96333333,44.86333333,20,45.13333333,18.03333333,49.62666667,5.333333333,96.56,17.7,41.32666667,18.5,49.09,17.03333333,45.29,6.03,743.1333333,87.66666667,5,36.33333333,4.1
10:50,0,19.89,47.16,19.03333333,44.56666667,19.92666667,44.79,20.06666667,44.86,18.1,49.56666667,5.4,96.29333333,17.7,41.26,18.5,49.09,17.03333333,45.23,6.22,743.2166667,86.83333333,5,38.16666667,4.15
11:00,0,19.89,46.76666667,19.03333333,44.5,20,44.79,20.13333333,44.7,18.03333333,49.32666667,5.53,96.19,17.7,41.2,18.5,49,17.05,45.245,6.4,743.3,86,5,40,4.2
11:10,0,20,46.29666667,19.1,44.5,20,44.79,20.2,44.62666667,18.1,49.32666667,5.796666667,96.19,17.73,41.02666667,18.5,48.93333333,17.1,45.29,6.5,743.3333333,85.16666667,5.333333333,38,4.17
11:20,0,20,45.96333333,19.1,44.46666667,19.92666667,44.79,20.2,44.59,18.1,49.26,5.833333333,95.02333333,17.79,40.9,18.42666667,48.59,17.1,45.23,6.6,743.3666667,84.33333333,5.666666667,36,4.13
11:30,0,20,46.22333333,19.1,44.4,19.945,44.79,20.13333333,44.46333333,18.1,49.12666667,5.966666667,94.56333333,17.79,40.7,18.5,48.46333333,17.1,45.2,6.7,743.4,83.5,6,34,4.1
11:40,0,20,45.96333333,19.1,44.29,19.89,44.76,20.1,44.16333333,18.1,49.09,6.245,93.745,17.85666667,40.62666667,18.5,48.19,17.1,45.12666667,6.8,743.4333333,82.66666667,6.333333333,32,4.07
11:50,0,20,45.72333333,19.15,44.245,19.89,44.7,20.1,44.03,18.1,49,6.433333333,91.23,17.82333333,40.46666667,18.5,47.96666667,17.1,45.2,6.9,743.4666667,81.83333333,6.666666667,30,4.03
12:00,0,20,45.66333333,19.2,44.2,19.96333333,44.7,20.03333333,43.9,18.1,48.93333333,6.5,88.89666667,17.89,40.32666667,18.56666667,47.82666667,17.1,45.2,7,743.5,81,7,28,4
12:10,0,20.03333333,45.5,19.2,44.12666667,19.96333333,44.7,20.03333333,43.69333333,18.06666667,49,6.59,85.46333333,17.9175,40.24,18.56666667,47.59,17.1,45.06,7.08,743.5,80.66666667,7,30,4.02
12:20,0,20.1,45.69333333,19.2,43.9,20,44.79,20,43.845,18,49.4,6.656666667,84.39666667,17.92666667,40.03,18.55,47.545,17.1,45,7.17,743.5,80.33333333,7,32,4.03
12:30,0,20.1,45.4,19.2,43.9,20,44.79,20,43.82666667,17.96333333,49.89,6.933333333,83.1,17.9725,39.875,18.6,47.35222222,17.1,44.86333333,7.25,743.5,80,7,34,4.05
12:40,0,20.1,45.32666667,19.2,43.856,19.96333333,44.79,20,43.96666667,17.89,50.22333333,7.126666667,82.89333333,18,39.7,18.6,47.2,17.1,44.79,7.33,743.5,79.66666667,7,36,4.07
12:50,0,20.1,45.32666667,19.2,43.7,19.89,44.79,19.89,44.09,17.89,50.398,7.433333333,82.33333333,18,39.66333333,18.5,47.2,17.1,44.7,7.42,743.5,79.33333333,7,38,4.08
13:00,0,20.16666667,46.99333333,19.2,43.76,19.89,44.79,19.89,44.16333333,17.89,50.56,7.5,81,18,39.59,18.5,47.12666667,17.16666667,44.62666667,7.5,743.5,79,7,40,4.1
13:10,0,20.1,46.43,19.1,43.8175,19.89,44.79,19.85666667,44.16,17.85666667,50.73,7.4,80.36,17.89,39.59,18.5,47.23,17.16666667,44.56,7.42,743.5,79.33333333,7.166666667,40,4.07
13:20,0,20.1,46.03,19.1,43.838125,19.89,44.79,19.85666667,44.02666667,17.85666667,50.86333333,7.466666667,80.36,17.89,39.59,18.5,47.29,17.1,44.5,7.33,743.5,79.66666667,7.333333333,40,4.03
13:30,0,20.06666667,45.36333333,19.1,43.745,19.89,44.86333333,19.79,43.86333333,17.79,50.93333333,7.656666667,78.79,17.89,39.59,18.5,47.33,17.1,44.4,7.25,743.5,80,7.5,40,4
13:40,0,20,44.96333333,19.1,43.59555556,19.89,44.82666667,19.73,43.53,17.79,51,7.53,78.19,17.89,39.59,18.5,47.2825,17.1,44.32666667,7.17,743.5,80.33333333,7.666666667,40,3.97
13:50,0,20,44.76,19.1,43.48888889,19.89,44.9,19.7,43.5,17.79,51,7.623333333,78.73,17.945,39.565,18.5,47.13714286,17.1,44.29,7.08,743.5,80.66666667,7.833333333,40,3.93
14:00,0,20,44.595,19.1,43.425,19.89,44.9,19.7,43.5,17.79,51,7.69,77.19666667,18.07777778,39.47666667,18.5,47.01133333,17.1,44.23,7,743.5,81,8,40,3.9
14:10,0,20,44.43333333,19.1,43.334,19.89,44.9,19.7,43.46666667,17.79,51,7.56,76.32333333,18.18333333,39.275,18.5,46.91666667,17.1,44.2,6.98,743.55,80.16666667,7.5,40,3.73
14:20,0,20,44.26,19.1,43.29,19.89,44.9,19.7,43.4,17.79,51,7.433333333,76.46333333,18.18333333,39.09,18.5,46.86333333,17.1,44.2,6.97,743.6,79.33333333,7,40,3.57
14:30,0,20,44.2,19.1,43.29,19.89,44.9,19.6,43.2,17.73,51,7.295,77.4,18.1,39.09,18.5,46.79,17.1,44.12666667,6.95,743.65,78.5,6.5,40,3.4
14:40,0,20,44.06,19.03333333,43.23,19.945,44.9,19.6,43.12666667,17.79,51,6.9,77.63333333,18.06666667,39.06,18.5,47,17.1,44,6.93,743.7,77.66666667,6,40,3.23
14:50,0,20,44.06,19,43.2,19.89,44.9,19.56666667,43.06,17.7,51,6.966666667,78.82666667,18,39,18.42666667,46.93333333,17.1,43.93333333,6.92,743.75,76.83333333,5.5,40,3.07
15:00,0,20,44.09,19,43.12666667,19.89,44.82666667,19.5,43,17.7,51,6.966666667,79.49,17.9725,39,18.46333333,47,17.1,43.79,6.9,743.8,76,5,40,2.9
15:10,0,20,44.03,19,43.09,19.89,44.9,19.46333333,43.06,17.7,51,6.833333333,78.75666667,17.89,39,18.39,47,17.1,43.79,6.8,743.8166667,77,4.833333333,40,3
15:20,0,19.96333333,43.9,18.92666667,43.09,19.89,44.9,19.39,43,17.7,51,6.366666667,79.06,18.03333333,39.09,18.39,46.9,17.1,43.7,6.7,743.8333333,78,4.666666667,40,3.1
15:30,0,19.96333333,43.9,19.03333333,43.06,19.89,44.79,19.445,43.145,17.7,51,6.433333333,82.53333333,18.16666667,39.03,18.4975,46.6725,17.1,43.76,6.6,743.85,79,4.5,40,3.2
15:40,0,20,43.86333333,19.1,43,19.89,44.79,19.53333333,43.16333333,17.7,51,6.933333333,81.02666667,18.32333333,38.83333333,18.66666667,46.53,17.16666667,43.79,6.5,743.8666667,80,4.333333333,40,3.3
15:50,0,20.06666667,43.86333333,19.13333333,42.86333333,19.89,44.76,19.6,43.03,17.7,51,7,76.83333333,18.445,38.645,18.79,46.22333333,17.16666667,43.79,6.4,743.8833333,81,4.166666667,40,3.4
16:00,0,20.1,43.79,19.2,42.715,19.89,44.7,19.6,42.86333333,17.7,51,6.933333333,75.13333333,18.52857143,38.25357143,18.79,45.98083333,17.2,43.79,6.3,743.9,82,4,40,3.5
16:10,0,20.1,43.73,19.13636364,42.65,19.89,44.7,19.53333333,42.79,17.7,51.06,6.726666667,75.33333333,18.48777778,38.18777778,18.78,45.88777778,17.2,43.73,6.33,743.95,80.83333333,4.5,38.16666667,3.3
16:20,0,20.1,43.56,19.13,42.59,19.89,44.76,19.39,42.59,17.66666667,51,6.526666667,73.76,18.39,38.027,18.71636364,45.81,17.2,43.66333333,6.37,744,79.66666667,5,36.33333333,3.1
16:30,0,20.1,43.43333333,19.1,42.59,19.89,44.79,19.39,42.59,17.6,51,6.333333333,73.5,18.37571429,38,18.7,45.79,17.2,43.53,6.4,744.05,78.5,5.5,34.5,2.9
